annotation_id,image_path,observation_id,individual_id,body_part,bbox_x,bbox_y,bbox_w,bbox_h,img_width,img_height,split,notes,created_at
c604b665050f,data/sources/inat/images/198665737/350204180.jpg,inat_198665737,otter-1488,whole_body,861,865,300,331,1536,2048,,Generated by best.pt; confidence=0.425712,2026-08-17T23:23:34+00:00
9d5b73ab6dd2,data/sources/inat/images/198665737/350204180.jpg,inat_198665737,otter-1488,throat_portrait,907,902,174,227,1536,2048,,Generated by best.pt; confidence=0.765416,2026-08-17T23:23:38+00:00
6606c445bd73,data/sources/inat/images/199233164/351320253.jpeg,inat_199233164,otter-1489,whole_body,866,616,239,227,2048,1327,,Generated by best.pt; confidence=0.862781,2026-08-17T23:24:43+00:00
d2fbf7c9f0a5,data/sources/inat/images/199233164/351320253.jpeg,inat_199233164,otter-1489,throat,905,686,126,138,2048,1327,,Generated by best.pt; confidence=0.869261,2026-08-17T23:24:44+00:00
7bc0250483bc,data/sources/inat/images/199500377/351831975.jpg,inat_199500377,otter-1490,whole_body,720,319,1297,897,2048,1366,,Generated by best.pt; confidence=0.907171,2026-08-17T23:24:54+00:00
bb1fef04e821,data/sources/inat/images/199500377/351831975.jpg,inat_199500377,otter-1490,throat,1096,679,445,439,2048,1366,,Generated by best.pt; confidence=0.907931,2026-08-17T23:24:55+00:00
d966a7d3113c,data/sources/inat/images/199508336/351846401.jpeg,inat_199508336,otter-1491,whole_body,220,156,1828,1378,2048,1539,,Generated by best.pt; confidence=0.952205,2026-08-17T23:25:05+00:00
58ed7130d430,data/sources/inat/images/199508336/351846401.jpeg,inat_199508336,otter-1491,throat,279,687,1311,848,2048,1539,,,2026-08-17T23:25:13+00:00
47add57cebf4,data/sources/inat/images/199508336/351846422.jpeg,inat_199508336,otter-1492,whole_body,516,280,750,746,2048,1538,,Generated by best.pt; confidence=0.479638,2026-08-17T23:25:48+00:00
28ddcd9ae473,data/sources/inat/images/199508336/351846422.jpeg,inat_199508336,otter-1492,throat,796,614,317,309,2048,1538,,Generated by best.pt; confidence=0.511545,2026-08-17T23:25:50+00:00
80ec00217a8d,data/sources/inat/images/199508336/351846437.jpeg,inat_199508336,otter-1493,whole_body,289,246,1754,720,2048,1537,,,2026-08-17T23:26:53+00:00
7342837d53d2,data/sources/inat/images/199508336/351846437.jpeg,inat_199508336,otter-1493,throat,434,607,530,313,2048,1537,,,2026-08-17T23:26:58+00:00
f370ccf23710,data/sources/inat/images/200753708/354248009.jpg,inat_200753708,otter-0123,whole_body,66,31,707,475,900,617,,Generated by best.pt; confidence=0.916806,2026-08-17T23:27:21+00:00
13bdc97d5eb9,data/sources/inat/images/200753708/354248009.jpg,inat_200753708,otter-0123,throat,511,162,139,110,900,617,,Generated by best.pt; confidence=0.901127,2026-08-17T23:27:22+00:00
c838fb536497,data/sources/inat/images/200861279/354461409.jpg,inat_200861279,otter-1495,whole_body,28,72,710,424,900,648,,Generated by best.pt; confidence=0.947915,2026-08-17T23:28:27+00:00
9177d69cc621,data/sources/inat/images/200861279/354461409.jpg,inat_200861279,otter-1495,throat,396,277,246,159,900,648,,Generated by best.pt; confidence=0.903216,2026-08-17T23:28:29+00:00
d61b530a93f4,data/sources/inat/images/201059681/354850467.jpg,inat_201059681,otter-1496,whole_body,257,390,160,191,900,600,,Generated by best.pt; confidence=0.344312,2026-08-17T23:28:51+00:00
586bfb0036ba,data/sources/inat/images/201059681/354850467.jpg,inat_201059681,otter-1496,throat,343,429,51,119,900,600,,,2026-08-17T23:28:57+00:00
6cdf1718f85c,data/sources/inat/images/201059681/354850468.jpg,inat_201059681,otter-1496,throat,535,200,88,111,900,600,,Generated by best.pt; confidence=0.966635,2026-08-17T23:29:13+00:00
14ba2c1fd2e2,data/sources/inat/images/201059681/354850468.jpg,inat_201059681,otter-1496,whole_body,250,163,392,293,900,600,,,2026-08-17T23:29:19+00:00
cd028e67af8c,data/sources/inat/images/201059681/354850653.jpg,inat_201059681,otter-0231,whole_body,49,149,572,257,900,600,,Generated by best.pt; confidence=0.929132,2026-08-17T23:30:23+00:00
8ce154145bbf,data/sources/inat/images/201059681/354850653.jpg,inat_201059681,otter-0231,throat,514,235,76,92,900,600,,Generated by best.pt; confidence=0.392326,2026-08-17T23:30:24+00:00
4097a03baa81,data/sources/inat/images/201071446/354874112.jpg,inat_201071446,otter-0380,whole_body,162,51,610,543,900,599,,Generated by best.pt; confidence=0.938457,2026-08-17T23:31:09+00:00
ccacb5604669,data/sources/inat/images/201071446/354874112.jpg,inat_201071446,otter-0380,throat,228,290,367,210,900,599,,,2026-08-17T23:31:17+00:00
228f4edb4e55,data/sources/inat/images/201180920/355084825.jpg,inat_201180920,otter-1498,whole_body,537,193,196,181,900,479,,Generated by best.pt; confidence=0.517872,2026-08-17T23:31:52+00:00
a7eefbc5c996,data/sources/inat/images/201180920/355084825.jpg,inat_201180920,otter-1498,throat,552,230,96,121,900,479,,Generated by best.pt; confidence=0.261016,2026-08-17T23:31:53+00:00
f07ab7252cdc,data/sources/inat/images/201180922/355084996.jpg,inat_201180922,otter-0233,throat,566,230,64,66,900,584,,,2026-08-17T23:32:31+00:00
9ebeb9163e32,data/sources/inat/images/201180922/355084996.jpg,inat_201180922,otter-0233,whole_body,363,175,292,219,900,584,,,2026-08-17T23:32:38+00:00
bb4b450163fe,data/sources/inat/images/201180922/355084996.jpg,inat_201180922,otter-0123,whole_body,666,176,231,202,900,584,,,2026-08-17T23:32:48+00:00
e352eced39c0,data/sources/inat/images/201180922/355084996.jpg,inat_201180922,otter-0123,throat,688,254,52,68,900,584,,,2026-08-17T23:32:56+00:00
643f3bfd068d,data/sources/inat/images/201194266/355112834.jpg,inat_201194266,otter-1501,whole_body,627,93,232,208,900,440,,Generated by best.pt; confidence=0.730065,2026-08-17T23:33:42+00:00
2cd298e6ec21,data/sources/inat/images/201194266/355112834.jpg,inat_201194266,otter-1501,throat,639,120,40,53,900,440,,Generated by best.pt; confidence=0.841756,2026-08-17T23:33:46+00:00
46b418c34ebe,data/sources/inat/images/201194266/355112834.jpg,inat_201194266,otter-1502,throat,534,260,49,42,900,440,,Generated by best.pt; confidence=0.304200,2026-08-17T23:33:55+00:00
3e1ce6c4977a,data/sources/inat/images/201194266/355112834.jpg,inat_201194266,otter-1502,whole_body,516,230,211,98,900,440,,,2026-08-17T23:34:01+00:00
d882427bdb1d,data/sources/inat/images/201194272/355112921.jpg,inat_201194272,otter-0226,whole_body,190,147,322,273,900,591,,Generated by best.pt; confidence=0.952137,2026-08-17T23:34:15+00:00
517a78c6c88f,data/sources/inat/images/201194272/355112921.jpg,inat_201194272,otter-0226,throat,251,238,168,159,900,591,,Generated by best.pt; confidence=0.809819,2026-08-17T23:34:16+00:00
2bbb13fef148,data/sources/inat/images/201391778/355497931.jpeg,inat_201391778,otter-1503,whole_body,274,135,1196,1913,1696,2048,,Generated by best.pt; confidence=0.916743,2026-08-17T23:35:04+00:00
8bb1f1adac11,data/sources/inat/images/201391778/355497931.jpeg,inat_201391778,otter-1503,throat_portrait,644,295,619,1405,1696,2048,,,2026-08-17T23:35:27+00:00
685b09f1dfdd,data/sources/inat/images/201391778/355497931.jpeg,inat_201391778,otter-1503,throat,644,295,619,1405,1696,2048,,,2026-08-17T23:35:33+00:00
17cbab81819d,data/sources/inat/images/201394323/355504135.jpeg,inat_201394323,otter-1504,throat,994,509,202,160,2048,1426,,Generated by best.pt; confidence=0.817993,2026-08-17T23:35:52+00:00
ffa8f6f88671,data/sources/inat/images/201394323/355504135.jpeg,inat_201394323,otter-1504,whole_body,484,154,766,607,2048,1426,,,2026-08-17T23:36:01+00:00
c77e5633abe9,data/sources/inat/images/201394323/355504135.jpeg,inat_201394323,otter-1505,throat,1740,1027,147,123,2048,1426,,Generated by best.pt; confidence=0.676610,2026-08-17T23:36:08+00:00
ee5248465976,data/sources/inat/images/201394323/355504135.jpeg,inat_201394323,otter-1505,whole_body,1080,386,968,1040,2048,1426,,Generated by best.pt; confidence=0.514805,2026-08-17T23:36:14+00:00
d4ed838e71d8,data/sources/inat/images/201394329/355504168.jpeg,inat_201394329,otter-0953,whole_body,304,39,1686,867,2048,991,,Generated by best.pt; confidence=0.945418,2026-08-17T23:36:21+00:00
4a38fd021817,data/sources/inat/images/201394329/355504168.jpeg,inat_201394329,otter-0953,throat_portrait,474,107,552,716,2048,991,,Generated by best.pt; confidence=0.891254,2026-08-17T23:36:23+00:00
57a670a46780,data/sources/inat/images/201394329/355504168.jpeg,inat_201394329,otter-0953,throat,474,107,552,716,2048,991,,Generated by best.pt; confidence=0.891254,2026-08-17T23:36:25+00:00
fa6bb1240a35,data/sources/inat/images/201396922/355509776.jpg,inat_201396922,otter-1507,whole_body,40,104,559,347,900,611,,Generated by best.pt; confidence=0.787912,2026-08-17T23:36:35+00:00
b849a1c8b405,data/sources/inat/images/201396922/355509776.jpg,inat_201396922,otter-1507,throat,420,292,162,47,900,611,,,2026-08-17T23:36:44+00:00
efed0b36283d,data/sources/inat/images/201430068/355573025.jpg,inat_201430068,otter-1508,whole_body,151,58,519,437,900,600,,Generated by best.pt; confidence=0.721125,2026-08-17T23:37:27+00:00
60f18779a0cc,data/sources/inat/images/201430068/355573025.jpg,inat_201430068,otter-1508,throat,425,177,217,254,900,600,,Generated by best.pt; confidence=0.855275,2026-08-17T23:37:28+00:00
27c890be3ecf,data/sources/inat/images/201430068/355573026.jpg,inat_201430068,otter-0006,whole_body,213,183,291,312,900,600,,Generated by best.pt; confidence=0.428317,2026-08-17T23:37:57+00:00
ac21a8c430f8,data/sources/inat/images/201430068/355573026.jpg,inat_201430068,otter-0006,throat,336,328,143,109,900,600,,Generated by best.pt; confidence=0.789459,2026-08-17T23:38:02+00:00
744a93932bbf,data/sources/inat/images/201430068/355573810.jpg,inat_201430068,otter-0213,whole_body,92,42,783,567,900,670,,Generated by best.pt; confidence=0.741538,2026-08-17T23:38:36+00:00
e6c6859e1c10,data/sources/inat/images/201430068/355573810.jpg,inat_201430068,otter-0213,throat,137,187,236,279,900,670,,Generated by best.pt; confidence=0.916589,2026-08-17T23:38:39+00:00
547990416f34,data/sources/inat/images/201430068/355574054.jpg,inat_201430068,otter-0213,whole_body,0,43,789,343,900,515,,Generated by best.pt; confidence=0.916452,2026-08-17T23:39:02+00:00
458564b8059a,data/sources/inat/images/201430068/355574054.jpg,inat_201430068,otter-0213,throat,516,169,213,177,900,515,,Generated by best.pt; confidence=0.833593,2026-08-17T23:39:03+00:00
adad33f5aa01,data/sources/upload/images/upload-20260810-4418a109/20260810_143858.jpg,upload-20260810-4418a109,ivar,whole_body,334,1137,1489,2798,2252,4000,,,2026-08-18T00:33:25+00:00
fbd0d6d5d3af,data/sources/upload/images/upload-20260810-4418a109/20260810_143858.jpg,upload-20260810-4418a109,ivar,throat,911,1356,843,403,2252,4000,,,2026-08-18T00:33:34+00:00
5f80707d7653,data/sources/upload/images/upload-20260810-4418a109/20260810_143858.jpg,upload-20260810-4418a109,ivar,throat_portrait,911,1356,843,403,2252,4000,,,2026-08-18T00:33:38+00:00
59a735697f7a,data/sources/upload/images/upload-20260714-103f3bad/20260714_095837.jpg,upload-20260714-103f3bad,ivar,whole_body,355,829,1613,2885,2252,4000,,,2026-08-18T00:39:08+00:00
fe4dabd9790e,data/sources/upload/images/upload-20260714-103f3bad/20260714_100016.jpg,upload-20260714-103f3bad,ivar,whole_body,9,64,2024,3608,2252,4000,,Generated by best.pt; confidence=0.923685,2026-08-18T00:39:46+00:00
f745b6c5bdcb,data/sources/upload/images/upload-20260810-4418a109/20260810_144447.jpg,upload-20260810-4418a109,ivar,throat,954,1272,503,658,2252,4000,,Generated by best.pt; confidence=0.841520,2026-08-18T00:40:25+00:00
e550277dcb74,data/sources/upload/images/upload-20260810-4418a109/20260810_144447.jpg,upload-20260810-4418a109,ivar,whole_body,329,1097,1574,2096,2252,4000,,,2026-08-18T00:40:33+00:00
fd5540e9f44b,data/sources/inat/images/201059681/354850651.jpg,inat_201059681,otter-0231,whole_body,83,147,594,270,900,600,,Generated by best.pt; confidence=0.922295,2026-08-18T05:18:56+00:00
6967761a1585,data/sources/inat/images/201059681/354850651.jpg,inat_201059681,otter-0231,throat,551,249,82,50,900,600,,,2026-08-18T05:19:12+00:00
2095978bf37f,data/sources/inat/images/222170655/393523391.jpg,inat_222170655,otter-1513,whole_body,567,512,153,159,1600,1064,,Generated by best.pt; confidence=0.700022,2026-08-18T16:47:27+00:00
f84cb774d4c2,data/sources/inat/images/222170655/393523391.jpg,inat_222170655,otter-1513,throat,605,548,87,105,1600,1064,,Generated by best.pt; confidence=0.938475,2026-08-18T16:47:29+00:00
8e29a66ad7b6,data/sources/inat/images/22341118/34600836.jpeg,inat_22341118,otter-1514,whole_body,1252,476,103,151,2048,1266,,Generated by best.pt; confidence=0.498716,2026-08-18T16:47:47+00:00
32760b58937e,data/sources/inat/images/22341118/34600836.jpeg,inat_22341118,otter-1514,throat,1279,502,50,82,2048,1266,,Generated by best.pt; confidence=0.874513,2026-08-18T16:47:50+00:00
c3b52d638399,data/sources/inat/images/225039958/398939508.jpeg,inat_225039958,otter-1515,whole_body,879,850,657,679,1536,2048,,Generated by best.pt; confidence=0.645097,2026-08-18T16:48:20+00:00
5e13dc9b68fb,data/sources/inat/images/225039958/398939508.jpeg,inat_225039958,otter-1515,throat,946,1164,446,237,1536,2048,,Generated by best.pt; confidence=0.835012,2026-08-18T16:48:23+00:00
0168e919757a,data/sources/inat/images/227880357/404308778.jpeg,inat_227880357,otter-0076,whole_body,504,270,1128,893,2048,1994,,Generated by best.pt; confidence=0.917861,2026-08-18T16:49:05+00:00
565fca9ec02a,data/sources/inat/images/227880357/404308778.jpeg,inat_227880357,otter-0076,throat,1364,570,207,219,2048,1994,,Generated by best.pt; confidence=0.908741,2026-08-18T16:49:07+00:00
db737cc1f064,data/sources/inat/images/227880357/404308778.jpeg,inat_227880357,otter-0076,throat_portrait,1364,569,202,221,2048,1994,,Generated by best.pt; confidence=0.346120,2026-08-18T16:49:09+00:00
b5d990aab636,data/sources/inat/images/227880357/404308784.jpeg,inat_227880357,otter-0106,whole_body,538,220,1258,815,2048,1143,,Generated by best.pt; confidence=0.924208,2026-08-18T16:49:15+00:00
deec67b3d4f4,data/sources/inat/images/227880357/404308784.jpeg,inat_227880357,otter-0106,throat,1421,577,263,264,2048,1143,,Generated by best.pt; confidence=0.879139,2026-08-18T16:49:17+00:00
40ddccfa40c0,data/sources/inat/images/227880357/404308784.jpeg,inat_227880357,otter-0106,throat_portrait,1421,577,263,264,2048,1143,,Generated by best.pt; confidence=0.879139,2026-08-18T16:49:19+00:00
a28fcecdf3a2,data/sources/inat/images/227880374/404308895.jpeg,inat_227880374,otter-1518,whole_body,427,188,1614,1123,2048,1405,,Generated by best.pt; confidence=0.781731,2026-08-18T16:49:36+00:00
56bba6efb99b,data/sources/inat/images/227880374/404308895.jpeg,inat_227880374,otter-1518,throat,629,486,769,759,2048,1405,,Generated by best.pt; confidence=0.932306,2026-08-18T16:49:38+00:00
285862a854c4,data/sources/inat/images/227880374/404308907.jpeg,inat_227880374,otter-1518,whole_body,245,80,1734,1434,2043,1691,,Generated by best.pt; confidence=0.886479,2026-08-18T16:49:50+00:00
b29a3fff88be,data/sources/inat/images/227880374/404308907.jpeg,inat_227880374,otter-1518,throat,490,250,663,1187,2043,1691,,,2026-08-18T16:50:18+00:00
3a869870978b,data/sources/inat/images/228465661/405421788.jpg,inat_228465661,otter-1519,whole_body,1071,523,971,880,2048,2048,,Generated by best.pt; confidence=0.874126,2026-08-18T16:50:49+00:00
6e042c38bfbf,data/sources/inat/images/228465661/405421788.jpg,inat_228465661,otter-1519,throat,1464,925,449,415,2048,2048,,Generated by best.pt; confidence=0.693709,2026-08-18T16:50:50+00:00
bea0d0e54c43,data/sources/inat/images/228465661/405421794.jpg,inat_228465661,otter-1519,throat,1357,969,431,224,2048,2048,,Generated by best.pt; confidence=0.289157,2026-08-18T16:51:06+00:00
9bf8fd8dc5f2,data/sources/inat/images/228465661/405421794.jpg,inat_228465661,otter-1519,whole_body,2,564,2038,670,2048,2048,,,2026-08-18T16:51:26+00:00
9e60a87b5d59,data/sources/inat/images/228663495/405797194.jpg,inat_228663495,otter-1521,whole_body,418,393,975,878,1824,1824,,Generated by best.pt; confidence=0.718415,2026-08-18T16:51:38+00:00
d8c70ece348b,data/sources/inat/images/228663495/405797194.jpg,inat_228663495,otter-1521,throat,524,813,601,395,1824,1824,,,2026-08-18T16:51:59+00:00
5de02b4322c9,data/sources/inat/images/228663495/405797221.jpg,inat_228663495,otter-1521,whole_body,486,537,1115,1008,1992,1992,,Generated by best.pt; confidence=0.962873,2026-08-18T16:52:09+00:00
c5e0a473d179,data/sources/inat/images/228663495/405797221.jpg,inat_228663495,otter-1521,throat,923,722,546,787,1992,1992,,,2026-08-18T16:52:33+00:00
b4e490e93438,data/sources/inat/images/229249004/406910692.jpg,inat_229249004,otter-1522,whole_body,278,557,919,788,1982,1982,,Generated by best.pt; confidence=0.340359,2026-08-18T16:53:57+00:00
96f131ae2ba2,data/sources/inat/images/229249004/406910692.jpg,inat_229249004,otter-1522,throat,644,998,385,322,1982,1982,,,2026-08-18T16:54:04+00:00
53a8d104e45e,data/sources/inat/images/229249004/406910721.jpg,inat_229249004,otter-1522,whole_body,530,226,1154,1303,2048,2048,,Generated by best.pt; confidence=0.948049,2026-08-18T16:54:22+00:00
4543900e69e5,data/sources/inat/images/229249004/406910721.jpg,inat_229249004,otter-1522,throat,763,562,744,887,2048,2048,,Generated by best.pt; confidence=0.856474,2026-08-18T16:54:24+00:00
3f97258596da,data/sources/inat/images/229249004/406910721.jpg,inat_229249004,otter-1522,throat_portrait,763,562,744,887,2048,2048,,Generated by best.pt; confidence=0.856474,2026-08-18T16:54:31+00:00
3bb1ebc6dfb5,data/sources/inat/images/229863231/408074708.jpeg,inat_229863231,otter-1523,whole_body,1050,560,497,448,2048,1365,,Generated by best.pt; confidence=0.875517,2026-08-18T16:54:48+00:00
3896b5e6e8af,data/sources/inat/images/229863231/408074708.jpeg,inat_229863231,otter-1523,throat,1116,691,288,271,2048,1365,,Generated by best.pt; confidence=0.936839,2026-08-18T16:54:50+00:00
56a2c3b9248a,data/sources/inat/images/230644873/409556599.jpeg,inat_230644873,otter-1524,whole_body,729,486,352,431,1936,1296,,Generated by best.pt; confidence=0.933959,2026-08-18T16:54:58+00:00
de43060b3dd3,data/sources/inat/images/230644873/409556599.jpeg,inat_230644873,otter-1524,throat,790,579,186,296,1936,1296,,Generated by best.pt; confidence=0.935822,2026-08-18T16:54:59+00:00
2771d2c31352,data/sources/inat/images/230644873/409556599.jpeg,inat_230644873,otter-1524,throat_portrait,791,578,181,298,1936,1296,,Generated by best.pt; confidence=0.931314,2026-08-18T16:55:02+00:00
c71ff9ba818a,data/sources/inat/images/231211875/410622585.jpeg,inat_231211875,otter-1525,whole_body,261,243,1220,805,2048,1365,,Generated by best.pt; confidence=0.705849,2026-08-18T16:55:18+00:00
